province,disease,age_group,sex,persons
เพชรบุรี,โรคปอดอุดกั้นเรื้อรัง,65-69,หญิง,720
เพชรบุรี,โรคปอดอุดกั้นเรื้อรัง,70-74,ชาย,3506
เพชรบุรี,โรคปอดอุดกั้นเรื้อรัง,70-74,หญิง,993
เพชรบุรี,โรคปอดอุดกั้นเรื้อรัง,75-79,ชาย,2717
เพชรบุรี,โรคปอดอุดกั้นเรื้อรัง,75-79,หญิง,633
เพชรบุรี,โรคปอดอุดกั้นเรื้อรัง,80+,ชาย,3865
เพชรบุรี,โรคปอดอุดกั้นเรื้อรัง,80+,หญิง,1205
เพชรบุรี,โรคปอดอุดกั้นเรื้อรัง,ไม่ทราบ,ไม่ระบุ,770
เพชรบุรี,โรคผิวหนังอักเสบ,0-4,ชาย,608
เพชรบุรี,โรคผิวหนังอักเสบ,0-4,หญิง,642
เพชรบุรี,โรคผิวหนังอักเสบ,10-14,ชาย,396
เพชรบุรี,โรคผิวหนังอักเสบ,10-14,หญิง,355
เพชรบุรี,โรคผิวหนังอักเสบ,15-19,ชาย,248
เพชรบุรี,โรคผิวหนังอักเสบ,15-19,หญิง,450
เพชรบุรี,โรคผิวหนังอักเสบ,20-24,ชาย,259
เพชรบุรี,โรคผิวหนังอักเสบ,20-24,หญิง,445
เพชรบุรี,โรคผิวหนังอักเสบ,25-29,ชาย,353
เพชรบุรี,โรคผิวหนังอักเสบ,25-29,หญิง,630
เพชรบุรี,โรคผิวหนังอักเสบ,30-34,ชาย,354
เพชรบุรี,โรคผิวหนังอักเสบ,30-34,หญิง,656
เพชรบุรี,โรคผิวหนังอักเสบ,35-39,ชาย,299
เพชรบุรี,โรคผิวหนังอักเสบ,35-39,หญิง,684
เพชรบุรี,โรคผิวหนังอักเสบ,40-44,ชาย,342
เพชรบุรี,โรคผิวหนังอักเสบ,40-44,หญิง,835
เพชรบุรี,โรคผิวหนังอักเสบ,45-49,ชาย,433
เพชรบุรี,โรคผิวหนังอักเสบ,45-49,หญิง,1056
เพชรบุรี,โรคผิวหนังอักเสบ,5-9,ชาย,488
เพชรบุรี,โรคผิวหนังอักเสบ,5-9,หญิง,480
เพชรบุรี,โรคผิวหนังอักเสบ,50-54,ชาย,499
เพชรบุรี,โรคผิวหนังอักเสบ,50-54,หญิง,1056
เพชรบุรี,โรคผิวหนังอักเสบ,55-59,ชาย,552
เพชรบุรี,โรคผิวหนังอักเสบ,55-59,หญิง,1077
เพชรบุรี,โรคผิวหนังอักเสบ,60-64,ชาย,618
เพชรบุรี,โรคผิวหนังอักเสบ,60-64,หญิง,925
เพชรบุรี,โรคผิวหนังอักเสบ,65-69,ชาย,538
เพชรบุรี,โรคผิวหนังอักเสบ,65-69,หญิง,860
เพชรบุรี,โรคผิวหนังอักเสบ,70-74,ชาย,493
เพชรบุรี,โรคผิวหนังอักเสบ,70-74,หญิง,652
เพชรบุรี,โรคผิวหนังอักเสบ,75-79,ชาย,314
เพชรบุรี,โรคผิวหนังอักเสบ,75-79,หญิง,425
เพชรบุรี,โรคผิวหนังอักเสบ,80+,ชาย,596
เพชรบุรี,โรคผิวหนังอักเสบ,80+,หญิง,548
เพชรบุรี,โรคผิวหนังอักเสบ,ไม่ทราบ,หญิง,1
เพชรบุรี,โรคผิวหนังอักเสบ,ไม่ทราบ,ไม่ระบุ,1691
เพชรบุรี,โรคลมพิษ,0-4,ชาย,576
เพชรบุรี,โรคลมพิษ,0-4,หญิง,518
เพชรบุรี,โรคลมพิษ,10-14,ชาย,490
เพชรบุรี,โรคลมพิษ,10-14,หญิง,474
เพชรบุรี,โรคลมพิษ,15-19,ชาย,421
เพชรบุรี,โรคลมพิษ,15-19,หญิง,730
เพชรบุรี,โรคลมพิษ,20-24,ชาย,325
เพชรบุรี,โรคลมพิษ,20-24,หญิง,764
เพชรบุรี,โรคลมพิษ,25-29,ชาย,354
เพชรบุรี,โรคลมพิษ,25-29,หญิง,780
เพชรบุรี,โรคลมพิษ,30-34,ชาย,255
เพชรบุรี,โรคลมพิษ,30-34,หญิง,735
เพชรบุรี,โรคลมพิษ,35-39,ชาย,244
เพชรบุรี,โรคลมพิษ,35-39,หญิง,705
เพชรบุรี,โรคลมพิษ,40-44,ชาย,194
เพชรบุรี,โรคลมพิษ,40-44,หญิง,650
เพชรบุรี,โรคลมพิษ,45-49,ชาย,172
เพชรบุรี,โรคลมพิษ,45-49,หญิง,578
เพชรบุรี,โรคลมพิษ,5-9,ชาย,548
เพชรบุรี,โรคลมพิษ,5-9,หญิง,449
เพชรบุรี,โรคลมพิษ,50-54,ชาย,183
เพชรบุรี,โรคลมพิษ,50-54,หญิง,530
เพชรบุรี,โรคลมพิษ,55-59,ชาย,210
เพชรบุรี,โรคลมพิษ,55-59,หญิง,403
เพชรบุรี,โรคลมพิษ,60-64,ชาย,165
เพชรบุรี,โรคลมพิษ,60-64,หญิง,363
เพชรบุรี,โรคลมพิษ,65-69,ชาย,127
เพชรบุรี,โรคลมพิษ,65-69,หญิง,246
เพชรบุรี,โรคลมพิษ,70-74,ชาย,115
เพชรบุรี,โรคลมพิษ,70-74,หญิง,177
เพชรบุรี,โรคลมพิษ,75-79,ชาย,65
เพชรบุรี,โรคลมพิษ,75-79,หญิง,67
เพชรบุรี,โรคลมพิษ,80+,ชาย,57
เพชรบุรี,โรคลมพิษ,80+,หญิง,118
เพชรบุรี,โรคลมพิษ,ไม่ทราบ,ไม่ระบุ,787
เพชรบุรี,โรคหอบหืด,0-4,ชาย,1017
เพชรบุรี,โรคหอบหืด,0-4,หญิง,595
เพชรบุรี,โรคหอบหืด,10-14,ชาย,1120
เพชรบุรี,โรคหอบหืด,10-14,หญิง,472
เพชรบุรี,โรคหอบหืด,15-19,ชาย,356
เพชรบุรี,โรคหอบหืด,15-19,หญิง,233
เพชรบุรี,โรคหอบหืด,20-24,ชาย,361
เพชรบุรี,โรคหอบหืด,20-24,หญิง,261
เพชรบุรี,โรคหอบหืด,25-29,ชาย,339
เพชรบุรี,โรคหอบหืด,25-29,หญิง,495
เพชรบุรี,โรคหอบหืด,30-34,ชาย,359
เพชรบุรี,โรคหอบหืด,30-34,หญิง,703
เพชรบุรี,โรคหอบหืด,35-39,ชาย,512
เพชรบุรี,โรคหอบหืด,35-39,หญิง,850
เพชรบุรี,โรคหอบหืด,40-44,ชาย,703
เพชรบุรี,โรคหอบหืด,40-44,หญิง,1136
เพชรบุรี,โรคหอบหืด,45-49,ชาย,830
เพชรบุรี,โรคหอบหืด,45-49,หญิง,1543
เพชรบุรี,โรคหอบหืด,5-9,ชาย,1879
เพชรบุรี,โรคหอบหืด,5-9,หญิง,931
เพชรบุรี,โรคหอบหืด,50-54,ชาย,968
เพชรบุรี,โรคหอบหืด,50-54,หญิง,1784
เพชรบุรี,โรคหอบหืด,55-59,ชาย,878
เพชรบุรี,โรคหอบหืด,55-59,หญิง,2224
เพชรบุรี,โรคหอบหืด,60-64,ชาย,933
เพชรบุรี,โรคหอบหืด,60-64,หญิง,1923
เพชรบุรี,โรคหอบหืด,65-69,ชาย,857
เพชรบุรี,โรคหอบหืด,65-69,หญิง,1910
เพชรบุรี,โรคหอบหืด,70-74,ชาย,464
เพชรบุรี,โรคหอบหืด,70-74,หญิง,1663
เพชรบุรี,โรคหอบหืด,75-79,ชาย,242
เพชรบุรี,โรคหอบหืด,75-79,หญิง,892
เพชรบุรี,โรคหอบหืด,80+,ชาย,401
เพชรบุรี,โรคหอบหืด,80+,หญิง,1033
เพชรบุรี,โรคหอบหืด,ไม่ทราบ,ไม่ระบุ,2136
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,0-4,ชาย,579
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,0-4,หญิง,489
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,10-14,ชาย,708
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,10-14,หญิง,489
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,15-19,ชาย,295
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,15-19,หญิง,313
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,20-24,ชาย,216
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,20-24,หญิง,416
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,25-29,ชาย,309
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,25-29,หญิง,668
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,30-34,ชาย,353
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,30-34,หญิง,654
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,35-39,ชาย,282
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,35-39,หญิง,726
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,40-44,ชาย,363
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,40-44,หญิง,883
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,45-49,ชาย,546
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,45-49,หญิง,1049
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,5-9,ชาย,1009
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,5-9,หญิง,792
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,50-54,ชาย,455
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,50-54,หญิง,1067
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,55-59,ชาย,582
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,55-59,หญิง,1085
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,60-64,ชาย,444
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,60-64,หญิง,938
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,65-69,ชาย,486
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,65-69,หญิง,665
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,70-74,ชาย,356
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,70-74,หญิง,547
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,75-79,ชาย,231
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,75-79,หญิง,256
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,80+,ชาย,276
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,80+,หญิง,258
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,ไม่ทราบ,ชาย,1
เพชรบุรี,โรคเยื่อจมูกอักเสบจากภูมิแพ้,ไม่ทราบ,ไม่ระบุ,1441
เพชรบุรี,โรคเยื่อบุตาอักเสบ,0-4,ชาย,537
เพชรบุรี,โรคเยื่อบุตาอักเสบ,0-4,หญิง,520
เพชรบุรี,โรคเยื่อบุตาอักเสบ,10-14,ชาย,523
เพชรบุรี,โรคเยื่อบุตาอักเสบ,10-14,หญิง,466
เพชรบุรี,โรคเยื่อบุตาอักเสบ,15-19,ชาย,489
เพชรบุรี,โรคเยื่อบุตาอักเสบ,15-19,หญิง,610
เพชรบุรี,โรคเยื่อบุตาอักเสบ,20-24,ชาย,567
เพชรบุรี,โรคเยื่อบุตาอักเสบ,20-24,หญิง,708
เพชรบุรี,โรคเยื่อบุตาอักเสบ,25-29,ชาย,711
เพชรบุรี,โรคเยื่อบุตาอักเสบ,25-29,หญิง,898
เพชรบุรี,โรคเยื่อบุตาอักเสบ,30-34,ชาย,740
เพชรบุรี,โรคเยื่อบุตาอักเสบ,30-34,หญิง,964
เพชรบุรี,โรคเยื่อบุตาอักเสบ,35-39,ชาย,730
เพชรบุรี,โรคเยื่อบุตาอักเสบ,35-39,หญิง,919
เพชรบุรี,โรคเยื่อบุตาอักเสบ,40-44,ชาย,814
เพชรบุรี,โรคเยื่อบุตาอักเสบ,40-44,หญิง,942
เพชรบุรี,โรคเยื่อบุตาอักเสบ,45-49,ชาย,866
เพชรบุรี,โรคเยื่อบุตาอักเสบ,45-49,หญิง,1127
เพชรบุรี,โรคเยื่อบุตาอักเสบ,5-9,ชาย,617
เพชรบุรี,โรคเยื่อบุตาอักเสบ,5-9,หญิง,465
เพชรบุรี,โรคเยื่อบุตาอักเสบ,50-54,ชาย,841
เพชรบุรี,โรคเยื่อบุตาอักเสบ,50-54,หญิง,1237
เพชรบุรี,โรคเยื่อบุตาอักเสบ,55-59,ชาย,786
เพชรบุรี,โรคเยื่อบุตาอักเสบ,55-59,หญิง,1575
เพชรบุรี,โรคเยื่อบุตาอักเสบ,60-64,ชาย,816
เพชรบุรี,โรคเยื่อบุตาอักเสบ,60-64,หญิง,1421
เพชรบุรี,โรคเยื่อบุตาอักเสบ,65-69,ชาย,775
เพชรบุรี,โรคเยื่อบุตาอักเสบ,65-69,หญิง,1220
เพชรบุรี,โรคเยื่อบุตาอักเสบ,70-74,ชาย,673
เพชรบุรี,โรคเยื่อบุตาอักเสบ,70-74,หญิง,908
เพชรบุรี,โรคเยื่อบุตาอักเสบ,75-79,ชาย,471
เพชรบุรี,โรคเยื่อบุตาอักเสบ,75-79,หญิง,597
เพชรบุรี,โรคเยื่อบุตาอักเสบ,80+,ชาย,561
เพชรบุรี,โรคเยื่อบุตาอักเสบ,80+,หญิง,890
เพชรบุรี,โรคเยื่อบุตาอักเสบ,ไม่ทราบ,ชาย,1
เพชรบุรี,โรคเยื่อบุตาอักเสบ,ไม่ทราบ,หญิง,2
เพชรบุรี,โรคเยื่อบุตาอักเสบ,ไม่ทราบ,ไม่ระบุ,2559
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,0-4,ชาย,61788
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,0-4,หญิง,55827
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,10-14,ชาย,27020
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,10-14,หญิง,24491
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,15-19,ชาย,11731
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,15-19,หญิง,15126
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,20-24,ชาย,11837
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,20-24,หญิง,12830
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,25-29,ชาย,10247
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,25-29,หญิง,16570
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,30-34,ชาย,9334
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,30-34,หญิง,16580
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,30-34,ไม่ระบุ,3
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,35-39,ชาย,8140
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,35-39,หญิง,15259
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,40-44,ชาย,8922
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,40-44,หญิง,16596
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,45-49,ชาย,8857
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,45-49,หญิง,18886
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,5-9,ชาย,47565
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,5-9,หญิง,43487
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,50-54,ชาย,8552
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,50-54,หญิง,21225
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,55-59,ชาย,9414
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,55-59,หญิง,21282
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,60-64,ชาย,10000
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,60-64,หญิง,18845
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,65-69,ชาย,9357
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,65-69,หญิง,14713
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,70-74,ชาย,7525
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,70-74,หญิง,9559
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,75-79,ชาย,4783
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,75-79,หญิง,5132
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,80+,ชาย,4003
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,80+,หญิง,5439
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,ไม่ทราบ,ชาย,26
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,ไม่ทราบ,หญิง,42
เพชรบูรณ์,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,ไม่ทราบ,ไม่ระบุ,2882
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,0-4,ชาย,23
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,0-4,หญิง,9
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,10-14,ชาย,6
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,10-14,หญิง,3
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,15-19,ชาย,6
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,15-19,หญิง,7
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,20-24,ชาย,7
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,20-24,หญิง,5
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,25-29,ชาย,18
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,25-29,หญิง,9
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,30-34,ชาย,86
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,30-34,หญิง,24
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,35-39,ชาย,162
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,35-39,หญิง,59
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,40-44,ชาย,315
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,40-44,หญิง,72
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,45-49,ชาย,808
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,45-49,หญิง,201
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,5-9,ชาย,10
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,5-9,หญิง,5
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,50-54,ชาย,1407
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,50-54,หญิง,262
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,55-59,ชาย,2571
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,55-59,หญิง,584
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,60-64,ชาย,4161
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,60-64,หญิง,1012
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,65-69,ชาย,5937
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,65-69,หญิง,1418
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,70-74,ชาย,6521
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,70-74,หญิง,1768
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,75-79,ชาย,5216
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,75-79,หญิง,1449
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,80+,ชาย,7420
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,80+,หญิง,1981
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,ไม่ทราบ,ชาย,1
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,ไม่ทราบ,หญิง,1
เพชรบูรณ์,โรคปอดอุดกั้นเรื้อรัง,ไม่ทราบ,ไม่ระบุ,55
เพชรบูรณ์,โรคผิวหนังอักเสบ,0-4,ชาย,942
เพชรบูรณ์,โรคผิวหนังอักเสบ,0-4,หญิง,822
เพชรบูรณ์,โรคผิวหนังอักเสบ,10-14,ชาย,533
เพชรบูรณ์,โรคผิวหนังอักเสบ,10-14,หญิง,544
เพชรบูรณ์,โรคผิวหนังอักเสบ,15-19,ชาย,384
เพชรบูรณ์,โรคผิวหนังอักเสบ,15-19,หญิง,476
เพชรบูรณ์,โรคผิวหนังอักเสบ,20-24,ชาย,492
เพชรบูรณ์,โรคผิวหนังอักเสบ,20-24,หญิง,445
เพชรบูรณ์,โรคผิวหนังอักเสบ,25-29,ชาย,465
เพชรบูรณ์,โรคผิวหนังอักเสบ,25-29,หญิง,699
เพชรบูรณ์,โรคผิวหนังอักเสบ,25-29,ไม่ระบุ,1
เพชรบูรณ์,โรคผิวหนังอักเสบ,30-34,ชาย,452
เพชรบูรณ์,โรคผิวหนังอักเสบ,30-34,หญิง,647
เพชรบูรณ์,โรคผิวหนังอักเสบ,35-39,ชาย,413
เพชรบูรณ์,โรคผิวหนังอักเสบ,35-39,หญิง,668
เพชรบูรณ์,โรคผิวหนังอักเสบ,40-44,ชาย,593
เพชรบูรณ์,โรคผิวหนังอักเสบ,40-44,หญิง,817
เพชรบูรณ์,โรคผิวหนังอักเสบ,45-49,ชาย,649
เพชรบูรณ์,โรคผิวหนังอักเสบ,45-49,หญิง,1107
เพชรบูรณ์,โรคผิวหนังอักเสบ,5-9,ชาย,773
เพชรบูรณ์,โรคผิวหนังอักเสบ,5-9,หญิง,679
เพชรบูรณ์,โรคผิวหนังอักเสบ,50-54,ชาย,705
เพชรบูรณ์,โรคผิวหนังอักเสบ,50-54,หญิง,1275
เพชรบูรณ์,โรคผิวหนังอักเสบ,55-59,ชาย,819
เพชรบูรณ์,โรคผิวหนังอักเสบ,55-59,หญิง,1236
เพชรบูรณ์,โรคผิวหนังอักเสบ,60-64,ชาย,948
เพชรบูรณ์,โรคผิวหนังอักเสบ,60-64,หญิง,1256
เพชรบูรณ์,โรคผิวหนังอักเสบ,65-69,ชาย,1066
เพชรบูรณ์,โรคผิวหนังอักเสบ,65-69,หญิง,956
เพชรบูรณ์,โรคผิวหนังอักเสบ,70-74,ชาย,772
เพชรบูรณ์,โรคผิวหนังอักเสบ,70-74,หญิง,728
เพชรบูรณ์,โรคผิวหนังอักเสบ,75-79,ชาย,607
เพชรบูรณ์,โรคผิวหนังอักเสบ,75-79,หญิง,422
เพชรบูรณ์,โรคผิวหนังอักเสบ,80+,ชาย,542
เพชรบูรณ์,โรคผิวหนังอักเสบ,80+,หญิง,460
เพชรบูรณ์,โรคผิวหนังอักเสบ,ไม่ทราบ,หญิง,1
เพชรบูรณ์,โรคผิวหนังอักเสบ,ไม่ทราบ,ไม่ระบุ,44
เพชรบูรณ์,โรคลมพิษ,0-4,ชาย,823
เพชรบูรณ์,โรคลมพิษ,0-4,หญิง,685
เพชรบูรณ์,โรคลมพิษ,10-14,ชาย,552
เพชรบูรณ์,โรคลมพิษ,10-14,หญิง,565
เพชรบูรณ์,โรคลมพิษ,15-19,ชาย,393
เพชรบูรณ์,โรคลมพิษ,15-19,หญิง,581
เพชรบูรณ์,โรคลมพิษ,20-24,ชาย,442
เพชรบูรณ์,โรคลมพิษ,20-24,หญิง,492
เพชรบูรณ์,โรคลมพิษ,25-29,ชาย,361
เพชรบูรณ์,โรคลมพิษ,25-29,หญิง,648
เพชรบูรณ์,โรคลมพิษ,30-34,ชาย,280
เพชรบูรณ์,โรคลมพิษ,30-34,หญิง,648
เพชรบูรณ์,โรคลมพิษ,35-39,ชาย,242
เพชรบูรณ์,โรคลมพิษ,35-39,หญิง,530
เพชรบูรณ์,โรคลมพิษ,40-44,ชาย,215
เพชรบูรณ์,โรคลมพิษ,40-44,หญิง,631
เพชรบูรณ์,โรคลมพิษ,45-49,ชาย,225
เพชรบูรณ์,โรคลมพิษ,45-49,หญิง,737
เพชรบูรณ์,โรคลมพิษ,5-9,ชาย,703
เพชรบูรณ์,โรคลมพิษ,5-9,หญิง,578
เพชรบูรณ์,โรคลมพิษ,50-54,ชาย,237
เพชรบูรณ์,โรคลมพิษ,50-54,หญิง,682
เพชรบูรณ์,โรคลมพิษ,55-59,ชาย,285
เพชรบูรณ์,โรคลมพิษ,55-59,หญิง,657
เพชรบูรณ์,โรคลมพิษ,60-64,ชาย,271
เพชรบูรณ์,โรคลมพิษ,60-64,หญิง,540
เพชรบูรณ์,โรคลมพิษ,65-69,ชาย,260
เพชรบูรณ์,โรคลมพิษ,65-69,หญิง,395
เพชรบูรณ์,โรคลมพิษ,70-74,ชาย,231
เพชรบูรณ์,โรคลมพิษ,70-74,หญิง,235
เพชรบูรณ์,โรคลมพิษ,75-79,ชาย,138
เพชรบูรณ์,โรคลมพิษ,75-79,หญิง,131
เพชรบูรณ์,โรคลมพิษ,80+,ชาย,117
เพชรบูรณ์,โรคลมพิษ,80+,หญิง,138
เพชรบูรณ์,โรคลมพิษ,ไม่ทราบ,ไม่ระบุ,20
เพชรบูรณ์,โรคหอบหืด,0-4,ชาย,1858
เพชรบูรณ์,โรคหอบหืด,0-4,หญิง,976
เพชรบูรณ์,โรคหอบหืด,10-14,ชาย,2461
เพชรบูรณ์,โรคหอบหืด,10-14,หญิง,1303
เพชรบูรณ์,โรคหอบหืด,15-19,ชาย,503
เพชรบูรณ์,โรคหอบหืด,15-19,หญิง,355
เพชรบูรณ์,โรคหอบหืด,20-24,ชาย,370
เพชรบูรณ์,โรคหอบหืด,20-24,หญิง,280
เพชรบูรณ์,โรคหอบหืด,25-29,ชาย,404
เพชรบูรณ์,โรคหอบหืด,25-29,หญิง,410
เพชรบูรณ์,โรคหอบหืด,30-34,ชาย,506
เพชรบูรณ์,โรคหอบหืด,30-34,หญิง,731
เพชรบูรณ์,โรคหอบหืด,35-39,ชาย,512
เพชรบูรณ์,โรคหอบหืด,35-39,หญิง,1041
เพชรบูรณ์,โรคหอบหืด,40-44,ชาย,861
เพชรบูรณ์,โรคหอบหืด,40-44,หญิง,1488
